"pars" "rmse" "lambdas_df" "gamma_df" "mtry_df" "dataset" "model" "good" "bad"
"1798" 20 0.477194583870573 0.9 0.5 250 8 "boosted_rf" 0.666666666666667 0.0222222222222222
"1799" 9 0.480586826405054 0.9 0.7495 250 8 "boosted_rf" 0.857142857142857 0.0222222222222222
"1800" 3 0.534346316166169 0.9 0.999 250 8 "boosted_rf" 1 0.0222222222222222
"1801" 102 0.483794914087192 0.1 0.001 15 9 "boosted_rf" 0.686567164179104 0.755555555555556
"1802" 100 0.489854412829813 0.1 0.2505 15 9 "boosted_rf" 0.732142857142857 0.955555555555556
"1803" 100 0.473591063039191 0.1 0.5 15 9 "boosted_rf" 0.75 0.955555555555556
"1804" 103 0.47186463569916 0.1 0.7495 15 9 "boosted_rf" 0.728813559322034 0.955555555555556
"1805" 100 0.481616716449606 0.1 0.999 15 9 "boosted_rf" 0.660714285714286 0.955555555555556
"1806" 113 0.477692336067323 0.3 0.001 15 9 "boosted_rf" 0.608108108108108 0.844444444444444
"1807" 102 0.487219994543719 0.3 0.2505 15 9 "boosted_rf" 0.655172413793103 0.955555555555556
"1808" 100 0.477175155146443 0.3 0.5 15 9 "boosted_rf" 0.642857142857143 0.955555555555556
"1809" 102 0.484693032719223 0.3 0.7495 15 9 "boosted_rf" 0.758620689655172 0.955555555555556
"1810" 100 0.47235546138687 0.3 0.999 15 9 "boosted_rf" 0.714285714285714 0.955555555555556
"1811" 137 0.485545826132028 0.5 0.001 15 9 "boosted_rf" 0.638095238095238 0.688888888888889
"1812" 119 0.493171720200271 0.5 0.2505 15 9 "boosted_rf" 0.736842105263158 0.933333333333333
"1813" 108 0.487711274351603 0.5 0.5 15 9 "boosted_rf" 0.640625 0.955555555555556
"1814" 102 0.482675136749661 0.5 0.7495 15 9 "boosted_rf" 0.741379310344828 0.955555555555556
"1815" 97 0.479371565056595 0.5 0.999 15 9 "boosted_rf" 0.716981132075472 0.955555555555556
"1816" 206 0.482974148581837 0.7 0.001 15 9 "boosted_rf" 0.627906976744186 0.733333333333333
"1817" 156 0.484647452355853 0.7 0.2505 15 9 "boosted_rf" 0.684210526315789 0.911111111111111
"1818" 121 0.484082982969272 0.7 0.5 15 9 "boosted_rf" 0.662337662337662 0.955555555555556
"1819" 98 0.483421794067352 0.7 0.7495 15 9 "boosted_rf" 0.759259259259259 0.955555555555556
"1820" 101 0.481563928507963 0.7 0.999 15 9 "boosted_rf" 0.736842105263158 0.955555555555556
"1821" 248 0.4868295656769 0.9 0.001 15 9 "boosted_rf" 0.635922330097087 0.911111111111111
"1822" 202 0.491102765281722 0.9 0.2505 15 9 "boosted_rf" 0.60377358490566 0.933333333333333
"1823" 136 0.476959611271398 0.9 0.5 15 9 "boosted_rf" 0.673913043478261 0.955555555555556
"1824" 105 0.484129438492615 0.9 0.7495 15 9 "boosted_rf" 0.704918032786885 0.955555555555556
"1825" 97 0.471245851083638 0.9 0.999 15 9 "boosted_rf" 0.735849056603774 0.955555555555556
"1826" 45 0.478603233631904 0.1 0.001 45 9 "boosted_rf" 0.642857142857143 0.355555555555556
"1827" 42 0.537787390470111 0.1 0.2505 45 9 "boosted_rf" 0.5 0.777777777777778
"1828" 40 0.546648478069392 0.1 0.5 45 9 "boosted_rf" 0.5 0.777777777777778
"1829" 44 0.531215705616998 0.1 0.7495 45 9 "boosted_rf" 0.6 0.844444444444444
"1830" 42 0.542459604604558 0.1 0.999 45 9 "boosted_rf" 0.666666666666667 0.777777777777778
"1831" 53 0.492508802352755 0.3 0.001 45 9 "boosted_rf" 0.694444444444444 0.355555555555556
"1832" 49 0.487183693336304 0.3 0.2505 45 9 "boosted_rf" 0.681818181818182 0.577777777777778
"1833" 48 0.492337665764683 0.3 0.5 45 9 "boosted_rf" 0.444444444444444 0.644444444444444
"1834" 45 0.519847265879702 0.3 0.7495 45 9 "boosted_rf" 0.777777777777778 0.777777777777778
"1835" 40 0.561020579769382 0.3 0.999 45 9 "boosted_rf" 0.5 0.777777777777778
"1836" 76 0.48545913719278 0.5 0.001 45 9 "boosted_rf" 0.672131147540984 0.311111111111111
"1837" 62 0.488558520104416 0.5 0.2505 45 9 "boosted_rf" 0.767441860465116 0.4
"1838" 52 0.484712215013706 0.5 0.5 45 9 "boosted_rf" 0.689655172413793 0.488888888888889
"1839" 48 0.497755326435351 0.5 0.7495 45 9 "boosted_rf" 0.733333333333333 0.711111111111111
"1840" 44 0.541206164104814 0.5 0.999 45 9 "boosted_rf" 0.6 0.844444444444444
"1841" 145 0.483827486868504 0.7 0.001 45 9 "boosted_rf" 0.6640625 0.355555555555556
"1842" 89 0.478193984511302 0.7 0.2505 45 9 "boosted_rf" 0.705882352941177 0.444444444444444
"1843" 60 0.478162481830372 0.7 0.5 45 9 "boosted_rf" 0.666666666666667 0.377777777777778
"1844" 48 0.501329128347043 0.7 0.7495 45 9 "boosted_rf" 0.842105263157895 0.622222222222222
"1845" 43 0.527870681858702 0.7 0.999 45 9 "boosted_rf" 0.666666666666667 0.8
"1846" 214 0.480715079713216 0.9 0.001 45 9 "boosted_rf" 0.634020618556701 0.422222222222222
"1847" 146 0.478235471846602 0.9 0.2505 45 9 "boosted_rf" 0.698412698412698 0.422222222222222
"1848" 74 0.487417645478608 0.9 0.5 45 9 "boosted_rf" 0.754716981132076 0.444444444444444
"1849" 58 0.489186187846209 0.9 0.7495 45 9 "boosted_rf" 0.769230769230769 0.688888888888889
"1850" 41 0.508200478300258 0.9 0.999 45 9 "boosted_rf" 0.6 0.777777777777778
"1851" 26 0.483867599484156 0.1 0.001 75 9 "boosted_rf" 0.866666666666667 0.222222222222222
"1852" 28 0.542227506956727 0.1 0.2505 75 9 "boosted_rf" 0.75 0.511111111111111
"1853" 26 0.505193298748586 0.1 0.5 75 9 "boosted_rf" 1 0.444444444444444
"1854" 27 0.54902161078685 0.1 0.7495 75 9 "boosted_rf" 0.333333333333333 0.511111111111111
"1855" 26 0.54101900956154 0.1 0.999 75 9 "boosted_rf" 1 0.511111111111111
"1856" 33 0.486852796783239 0.3 0.001 75 9 "boosted_rf" 0.695652173913043 0.2
"1857" 31 0.491568489947925 0.3 0.2505 75 9 "boosted_rf" 0.666666666666667 0.333333333333333
"1858" 31 0.481828438126614 0.3 0.5 75 9 "boosted_rf" 0.833333333333333 0.4
"1859" 28 0.511662977987369 0.3 0.7495 75 9 "boosted_rf" 1 0.466666666666667
"1860" 27 0.51941818286668 0.3 0.999 75 9 "boosted_rf" 1 0.533333333333333
"1861" 55 0.476661254015052 0.5 0.001 75 9 "boosted_rf" 0.695652173913043 0.177777777777778
"1862" 41 0.477914197052358 0.5 0.2505 75 9 "boosted_rf" 0.857142857142857 0.266666666666667
"1863" 35 0.497489720790222 0.5 0.5 75 9 "boosted_rf" 0.777777777777778 0.355555555555556
"1864" 27 0.489091716757464 0.5 0.7495 75 9 "boosted_rf" 1 0.355555555555556
"1865" 24 0.561909725378059 0.5 0.999 75 9 "boosted_rf" 1 0.488888888888889
"1866" 114 0.47090434673005 0.7 0.001 75 9 "boosted_rf" 0.69811320754717 0.155555555555556
"1867" 67 0.469074105766931 0.7 0.2505 75 9 "boosted_rf" 0.709090909090909 0.244444444444444
"1868" 43 0.495039858205376 0.7 0.5 75 9 "boosted_rf" 0.724137931034483 0.288888888888889
"1869" 32 0.491016334405894 0.7 0.7495 75 9 "boosted_rf" 0.933333333333333 0.355555555555556
"1870" 28 0.550029867207966 0.7 0.999 75 9 "boosted_rf" 1 0.533333333333333
"1871" 203 0.485856455506798 0.9 0.001 75 9 "boosted_rf" 0.638743455497382 0.244444444444444
"1872" 112 0.479924969795005 0.9 0.2505 75 9 "boosted_rf" 0.73 0.244444444444444
"1873" 56 0.477190582471814 0.9 0.5 75 9 "boosted_rf" 0.651162790697674 0.266666666666667
"1874" 32 0.484274926633003 0.9 0.7495 75 9 "boosted_rf" 0.9375 0.333333333333333
"1875" 26 0.54283586569191 0.9 0.999 75 9 "boosted_rf" 0.666666666666667 0.488888888888889
"1876" 19 0.497017783003477 0.1 0.001 105 9 "boosted_rf" 0.875 0.222222222222222
"1877" 19 0.501363202404479 0.1 0.2505 105 9 "boosted_rf" 1 0.333333333333333
"1878" 19 0.51951084253294 0.1 0.5 105 9 "boosted_rf" 0.666666666666667 0.333333333333333
"1879" 19 0.561444239851017 0.1 0.7495 105 9 "boosted_rf" 1 0.377777777777778
"1880" 18 0.568837179953887 0.1 0.999 105 9 "boosted_rf" 1 0.355555555555556
"1881" 26 0.48647531813301 0.3 0.001 105 9 "boosted_rf" 0.882352941176471 0.177777777777778
"1882" 24 0.479480267401675 0.3 0.2505 105 9 "boosted_rf" 0.692307692307692 0.222222222222222
"1883" 19 0.493229901681079 0.3 0.5 105 9 "boosted_rf" 0.857142857142857 0.244444444444444
"1884" 18 0.512275137060558 0.3 0.7495 105 9 "boosted_rf" 0.75 0.288888888888889
"1885" 18 0.531429745839611 0.3 0.999 105 9 "boosted_rf" 1 0.355555555555556
"1886" 51 0.481844716752695 0.5 0.001 105 9 "boosted_rf" 0.625 0.222222222222222
"1887" 36 0.485701561392466 0.5 0.2505 105 9 "boosted_rf" 0.692307692307692 0.2
"1888" 24 0.463959782165753 0.5 0.5 105 9 "boosted_rf" 0.857142857142857 0.2
"1889" 23 0.511841338173797 0.5 0.7495 105 9 "boosted_rf" 1 0.311111111111111
"1890" 19 0.523264787552709 0.5 0.999 105 9 "boosted_rf" 1 0.377777777777778
"1891" 106 0.472192006349678 0.7 0.001 105 9 "boosted_rf" 0.649484536082474 0.177777777777778
"1892" 50 0.47771900349702 0.7 0.2505 105 9 "boosted_rf" 0.682926829268293 0.177777777777778
"1893" 31 0.486058838428117 0.7 0.5 105 9 "boosted_rf" 0.65 0.222222222222222
"1894" 23 0.491298931897114 0.7 0.7495 105 9 "boosted_rf" 0.727272727272727 0.244444444444444
"1895" 19 0.56058624010398 0.7 0.999 105 9 "boosted_rf" 1 0.377777777777778
"1896" 198 0.484814467065117 0.9 0.001 105 9 "boosted_rf" 0.639784946236559 0.244444444444444
"1897" 93 0.483255555732453 0.9 0.2505 105 9 "boosted_rf" 0.650602409638554 0.2
"1898" 43 0.483815596090627 0.9 0.5 105 9 "boosted_rf" 0.696969696969697 0.2
"1899" 23 0.50125513132592 0.9 0.7495 105 9 "boosted_rf" 0.5 0.222222222222222
"1900" 18 0.564579382886897 0.9 0.999 105 9 "boosted_rf" 1 0.355555555555556
"1901" 15 0.499358068002794 0.1 0.001 135 9 "boosted_rf" 0.875 0.133333333333333
"1902" 15 0.518279847508961 0.1 0.2505 135 9 "boosted_rf" 0.666666666666667 0.244444444444444
"1903" 15 0.503348950016308 0.1 0.5 135 9 "boosted_rf" 1 0.244444444444444
"1904" 14 0.561041321326201 0.1 0.7495 135 9 "boosted_rf" 0 0.288888888888889
"1905" 15 0.51732814858959 0.1 0.999 135 9 "boosted_rf" 1 0.266666666666667
"1906" 19 0.474574596960388 0.3 0.001 135 9 "boosted_rf" 0.583333333333333 0.133333333333333
"1907" 19 0.496020138470854 0.3 0.2505 135 9 "boosted_rf" 0.7 0.177777777777778
"1908" 15 0.503838134097967 0.3 0.5 135 9 "boosted_rf" 0.8 0.2
"1909" 15 0.503015141609221 0.3 0.7495 135 9 "boosted_rf" 0.75 0.222222222222222
"1910" 14 0.533833040128236 0.3 0.999 135 9 "boosted_rf" 1 0.266666666666667
"1911" 42 0.461903223098743 0.5 0.001 135 9 "boosted_rf" 0.714285714285714 0.133333333333333
"1912" 33 0.479492169071742 0.5 0.2505 135 9 "boosted_rf" 0.72 0.155555555555556
"1913" 19 0.487401683667872 0.5 0.5 135 9 "boosted_rf" 0.6 0.177777777777778
"1914" 16 0.508110618021087 0.5 0.7495 135 9 "boosted_rf" 0.857142857142857 0.177777777777778
"1915" 16 0.534990879453601 0.5 0.999 135 9 "boosted_rf" 1 0.266666666666667
"1916" 84 0.472424885834327 0.7 0.001 135 9 "boosted_rf" 0.717948717948718 0.111111111111111
"1917" 48 0.493053551228401 0.7 0.2505 135 9 "boosted_rf" 0.8 0.155555555555556
"1918" 27 0.486807312963526 0.7 0.5 135 9 "boosted_rf" 0.526315789473684 0.155555555555556
"1919" 19 0.488880561634591 0.7 0.7495 135 9 "boosted_rf" 0.777777777777778 0.2
"1920" 14 0.517386321087194 0.7 0.999 135 9 "boosted_rf" 1 0.266666666666667
"1921" 191 0.487735787768441 0.9 0.001 135 9 "boosted_rf" 0.653846153846154 0.177777777777778
"1922" 90 0.474246156816226 0.9 0.2505 135 9 "boosted_rf" 0.695121951219512 0.155555555555556
"1923" 36 0.48442077289863 0.9 0.5 135 9 "boosted_rf" 0.785714285714286 0.155555555555556
"1924" 20 0.481191501972415 0.9 0.7495 135 9 "boosted_rf" 0.666666666666667 0.222222222222222
"1925" 15 0.561839144343139 0.9 0.999 135 9 "boosted_rf" 1 0.288888888888889
"1926" 12 0.523600598945612 0.1 0.001 165 9 "boosted_rf" 0.5 0.111111111111111
"1927" 11 0.498742508972834 0.1 0.2505 165 9 "boosted_rf" 0.5 0.133333333333333
"1928" 11 0.530231921888034 0.1 0.5 165 9 "boosted_rf" 0.5 0.177777777777778
"1929" 12 0.521296376790798 0.1 0.7495 165 9 "boosted_rf" 0.5 0.2
"1930" 11 0.548565365155665 0.1 0.999 165 9 "boosted_rf" 0.5 0.177777777777778
"1931" 16 0.519869482717962 0.3 0.001 165 9 "boosted_rf" 0.545454545454545 0.0888888888888889
"1932" 14 0.486743109028683 0.3 0.2505 165 9 "boosted_rf" 0.875 0.111111111111111
"1933" 12 0.497028467731939 0.3 0.5 165 9 "boosted_rf" 0.833333333333333 0.111111111111111
"1934" 12 0.499056924422021 0.3 0.7495 165 9 "boosted_rf" 0.75 0.155555555555556
"1935" 10 0.564551967808756 0.3 0.999 165 9 "boosted_rf" 0 0.177777777777778
"1936" 34 0.484029575998945 0.5 0.001 165 9 "boosted_rf" 0.733333333333333 0.0666666666666667
"1937" 25 0.500964942371055 0.5 0.2505 165 9 "boosted_rf" 0.6 0.0888888888888889
"1938" 16 0.494104980424722 0.5 0.5 165 9 "boosted_rf" 0.818181818181818 0.0888888888888889
"1939" 13 0.496956943001619 0.5 0.7495 165 9 "boosted_rf" 0.833333333333333 0.133333333333333
"1940" 11 0.529817822136664 0.5 0.999 165 9 "boosted_rf" 0.5 0.177777777777778
"1941" 85 0.476694099660893 0.7 0.001 165 9 "boosted_rf" 0.666666666666667 0.0666666666666667
"1942" 37 0.479252615126881 0.7 0.2505 165 9 "boosted_rf" 0.757575757575758 0.0666666666666667
"1943" 23 0.487035296914423 0.7 0.5 165 9 "boosted_rf" 0.777777777777778 0.0888888888888889
"1944" 16 0.501245980946269 0.7 0.7495 165 9 "boosted_rf" 0.777777777777778 0.133333333333333
"1945" 10 0.569287181499158 0.7 0.999 165 9 "boosted_rf" 0 0.177777777777778
"1946" 181 0.484062440454417 0.9 0.001 165 9 "boosted_rf" 0.68 0.111111111111111
"1947" 82 0.477574898276225 0.9 0.2505 165 9 "boosted_rf" 0.697368421052632 0.111111111111111
"1948" 39 0.483825111539305 0.9 0.5 165 9 "boosted_rf" 0.666666666666667 0.111111111111111
"1949" 15 0.498871935527344 0.9 0.7495 165 9 "boosted_rf" 0.8 0.0888888888888889
"1950" 10 0.513473006597954 0.9 0.999 165 9 "boosted_rf" 0.666666666666667 0.133333333333333
"1951" 9 0.533228143039194 0.1 0.001 195 9 "boosted_rf" 0.25 0.0888888888888889
"1952" 8 0.533162385023115 0.1 0.2505 195 9 "boosted_rf" 1 0.133333333333333
"1953" 9 0.558104314184652 0.1 0.5 195 9 "boosted_rf" 1 0.155555555555556
"1954" 10 0.523988387266123 0.1 0.7495 195 9 "boosted_rf" 0.5 0.155555555555556
"1955" 9 0.553726940492106 0.1 0.999 195 9 "boosted_rf" 0.5 0.133333333333333
"1956" 16 0.516588310776942 0.3 0.001 195 9 "boosted_rf" 0.75 0.0666666666666667
"1957" 12 0.512884359371049 0.3 0.2505 195 9 "boosted_rf" 0.857142857142857 0.0888888888888889
"1958" 11 0.516483174402704 0.3 0.5 195 9 "boosted_rf" 1 0.111111111111111
"1959" 9 0.503923980014426 0.3 0.7495 195 9 "boosted_rf" 1 0.111111111111111
"1960" 9 0.532166700264333 0.3 0.999 195 9 "boosted_rf" 1 0.155555555555556
"1961" 34 0.485566742864751 0.5 0.001 195 9 "boosted_rf" 0.8 0.0666666666666667
"1962" 18 0.472456426180669 0.5 0.2505 195 9 "boosted_rf" 0.846153846153846 0.0888888888888889
"1963" 17 0.497711034308536 0.5 0.5 195 9 "boosted_rf" 0.583333333333333 0.0888888888888889
"1964" 9 0.507512346250674 0.5 0.7495 195 9 "boosted_rf" 1 0.111111111111111
"1965" 8 0.565169276501714 0.5 0.999 195 9 "boosted_rf" 0 0.133333333333333
"1966" 84 0.483598974179842 0.7 0.001 195 9 "boosted_rf" 0.6625 0.0666666666666667
"1967" 38 0.481846257574186 0.7 0.2505 195 9 "boosted_rf" 0.666666666666667 0.0888888888888889
"1968" 19 0.496534494152598 0.7 0.5 195 9 "boosted_rf" 0.642857142857143 0.0888888888888889
"1969" 12 0.509585979378773 0.7 0.7495 195 9 "boosted_rf" 0.666666666666667 0.111111111111111
"1970" 8 0.559557240672273 0.7 0.999 195 9 "boosted_rf" 0 0.133333333333333
"1971" 181 0.486122957713593 0.9 0.001 195 9 "boosted_rf" 0.630681818181818 0.0888888888888889
"1972" 68 0.482300394881214 0.9 0.2505 195 9 "boosted_rf" 0.682539682539683 0.0888888888888889
"1973" 30 0.496859299272651 0.9 0.5 195 9 "boosted_rf" 0.72 0.0888888888888889
"1974" 13 0.488652972607822 0.9 0.7495 195 9 "boosted_rf" 0.857142857142857 0.111111111111111
"1975" 8 0.562827017667474 0.9 0.999 195 9 "boosted_rf" 0 0.133333333333333
"1976" 7 0.519233007883117 0.1 0.001 225 9 "boosted_rf" 1 0.0666666666666667
"1977" 8 0.513870208880672 0.1 0.2505 225 9 "boosted_rf" 1 0.111111111111111
"1978" 8 0.513181064768637 0.1 0.5 225 9 "boosted_rf" 0.5 0.111111111111111
"1979" 6 0.541211749988643 0.1 0.7495 225 9 "boosted_rf" 1 0.0888888888888889
"1980" 7 0.530197056336083 0.1 0.999 225 9 "boosted_rf" 1 0.111111111111111
"1981" 10 0.489587868462692 0.3 0.001 225 9 "boosted_rf" 0.714285714285714 0.0444444444444444
"1982" 10 0.512682637490863 0.3 0.2505 225 9 "boosted_rf" 0.833333333333333 0.0666666666666667
"1983" 7 0.526334976173875 0.3 0.5 225 9 "boosted_rf" 1 0.0666666666666667
"1984" 7 0.520881835464665 0.3 0.7495 225 9 "boosted_rf" 0.5 0.0888888888888889
"1985" 7 0.549386577042156 0.3 0.999 225 9 "boosted_rf" 1 0.111111111111111
"1986" 32 0.499221191887094 0.5 0.001 225 9 "boosted_rf" 0.678571428571429 0.0666666666666667
"1987" 18 0.480587283574692 0.5 0.2505 225 9 "boosted_rf" 0.714285714285714 0.0666666666666667
"1988" 13 0.491452277134434 0.5 0.5 225 9 "boosted_rf" 0.888888888888889 0.0666666666666667
"1989" 7 0.494418959250936 0.5 0.7495 225 9 "boosted_rf" 1 0.0666666666666667
"1990" 6 0.525273635746007 0.5 0.999 225 9 "boosted_rf" 1 0.0888888888888889
"1991" 72 0.482923914988975 0.7 0.001 225 9 "boosted_rf" 0.666666666666667 0.0444444444444444
"1992" 33 0.493852351828732 0.7 0.2505 225 9 "boosted_rf" 0.758620689655172 0.0666666666666667
"1993" 17 0.488271308119114 0.7 0.5 225 9 "boosted_rf" 0.692307692307692 0.0666666666666667
"1994" 9 0.501529644202912 0.7 0.7495 225 9 "boosted_rf" 0.6 0.0666666666666667
"1995" 8 0.516364854939511 0.7 0.999 225 9 "boosted_rf" 1 0.133333333333333
"1996" 175 0.48349491781271 0.9 0.001 225 9 "boosted_rf" 0.641176470588235 0.0888888888888889
"1997" 67 0.474399390450881 0.9 0.2505 225 9 "boosted_rf" 0.603174603174603 0.0666666666666667
"1998" 32 0.474806848527737 0.9 0.5 225 9 "boosted_rf" 0.821428571428571 0.0666666666666667
"1999" 11 0.498418143735276 0.9 0.7495 225 9 "boosted_rf" 0.857142857142857 0.0666666666666667
"2000" 6 0.521641449966996 0.9 0.999 225 9 "boosted_rf" 1 0.0888888888888889
"2001" 5 0.497110339943835 0.1 0.001 250 9 "boosted_rf" 0.666666666666667 0.0222222222222222
"2002" 3 0.520890526639055 0.1 0.2505 250 9 "boosted_rf" 1 0.0222222222222222
"2003" 4 0.514396652168817 0.1 0.5 250 9 "boosted_rf" 1 0.0222222222222222
"2004" 3 0.519472713024393 0.1 0.7495 250 9 "boosted_rf" 1 0.0222222222222222
"2005" 3 0.518797243197372 0.1 0.999 250 9 "boosted_rf" 1 0.0222222222222222
"2006" 10 0.520280807052598 0.3 0.001 250 9 "boosted_rf" 0.625 0.0222222222222222
"2007" 7 0.516289933052526 0.3 0.2505 250 9 "boosted_rf" 0.8 0.0222222222222222
"2008" 6 0.530873533481719 0.3 0.5 250 9 "boosted_rf" 0.5 0.0222222222222222
"2009" 5 0.506724262275623 0.3 0.7495 250 9 "boosted_rf" 1 0.0222222222222222
"2010" 4 0.513486355443973 0.3 0.999 250 9 "boosted_rf" 1 0.0222222222222222
"2011" 25 0.48408401123781 0.5 0.001 250 9 "boosted_rf" 0.739130434782609 0.0222222222222222
"2012" 17 0.496884893598006 0.5 0.2505 250 9 "boosted_rf" 0.8 0.0222222222222222
"2013" 10 0.51418047457455 0.5 0.5 250 9 "boosted_rf" 0.75 0.0222222222222222
"2014" 6 0.494241062103517 0.5 0.7495 250 9 "boosted_rf" 0.75 0.0222222222222222
"2015" 4 0.496893302426379 0.5 0.999 250 9 "boosted_rf" 1 0.0222222222222222
"2016" 74 0.47915805784888 0.7 0.001 250 9 "boosted_rf" 0.75 0.0222222222222222
"2017" 29 0.493126251969716 0.7 0.2505 250 9 "boosted_rf" 0.62962962962963 0.0222222222222222
"2018" 14 0.490669726554361 0.7 0.5 250 9 "boosted_rf" 0.666666666666667 0.0222222222222222
"2019" 7 0.508271166068051 0.7 0.7495 250 9 "boosted_rf" 0.6 0.0222222222222222
"2020" 3 0.526244465247726 0.7 0.999 250 9 "boosted_rf" 1 0.0222222222222222
"2021" 174 0.473815066374823 0.9 0.001 250 9 "boosted_rf" 0.645348837209302 0.0222222222222222
"2022" 64 0.476432015553684 0.9 0.2505 250 9 "boosted_rf" 0.725806451612903 0.0222222222222222
"2023" 25 0.481686543767125 0.9 0.5 250 9 "boosted_rf" 0.91304347826087 0.0222222222222222
"2024" 9 0.474582373564636 0.9 0.7495 250 9 "boosted_rf" 1 0.0222222222222222
"2025" 4 0.528528340311669 0.9 0.999 250 9 "boosted_rf" 1 0.0222222222222222
"2026" 102 0.501219583265792 0.1 0.001 15 10 "boosted_rf" 0.626865671641791 0.755555555555556
"2027" 97 0.492349571354198 0.1 0.2505 15 10 "boosted_rf" 0.716981132075472 0.955555555555556
"2028" 99 0.497710689841928 0.1 0.5 15 10 "boosted_rf" 0.672727272727273 0.955555555555556
"2029" 98 0.498061341946175 0.1 0.7495 15 10 "boosted_rf" 0.722222222222222 0.955555555555556
"2030" 98 0.491616978365472 0.1 0.999 15 10 "boosted_rf" 0.666666666666667 0.955555555555556
"2031" 109 0.490196584121165 0.3 0.001 15 10 "boosted_rf" 0.723684210526316 0.711111111111111
"2032" 104 0.494706042509373 0.3 0.2505 15 10 "boosted_rf" 0.616666666666667 0.955555555555556
"2033" 98 0.494026536296235 0.3 0.5 15 10 "boosted_rf" 0.685185185185185 0.955555555555556
"2034" 100 0.48977294550002 0.3 0.7495 15 10 "boosted_rf" 0.714285714285714 0.955555555555556
"2035" 98 0.490820614153469 0.3 0.999 15 10 "boosted_rf" 0.722222222222222 0.955555555555556
"2036" 135 0.487064146879204 0.5 0.001 15 10 "boosted_rf" 0.621359223300971 0.688888888888889
"2037" 122 0.495636342905609 0.5 0.2505 15 10 "boosted_rf" 0.628205128205128 0.955555555555556
"2038" 105 0.495675513535626 0.5 0.5 15 10 "boosted_rf" 0.655737704918033 0.955555555555556
"2039" 97 0.489732406431654 0.5 0.7495 15 10 "boosted_rf" 0.735849056603774 0.955555555555556
"2040" 96 0.4914706174541 0.5 0.999 15 10 "boosted_rf" 0.711538461538462 0.955555555555556
"2041" 196 0.498700606995019 0.7 0.001 15 10 "boosted_rf" 0.634146341463415 0.688888888888889
"2042" 148 0.4980182001192 0.7 0.2505 15 10 "boosted_rf" 0.669811320754717 0.911111111111111
"2043" 116 0.497180713846776 0.7 0.5 15 10 "boosted_rf" 0.722222222222222 0.955555555555556
"2044" 101 0.487318525815075 0.7 0.7495 15 10 "boosted_rf" 0.649122807017544 0.955555555555556
"2045" 98 0.493993649591255 0.7 0.999 15 10 "boosted_rf" 0.740740740740741 0.955555555555556
"2046" 244 0.496927957895131 0.9 0.001 15 10 "boosted_rf" 0.639024390243902 0.844444444444444
